Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды
1238,9709/1,216,C44.1
1240,9718/1,217,C44.2
998,9700/3,217,C44.2
1003,9709/3,217,C44.2
1008,9718/3,217,C44.2
1241,9725/1,217,C44.2
1013,9726/3,217,C44.2
964,9597/3,217,C44.2
1238,9709/1,217,C44.2
1240,9718/1,218,C44.3
998,9700/3,218,C44.3
1003,9709/3,218,C44.3
1008,9718/3,218,C44.3
1241,9725/1,218,C44.3
1013,9726/3,218,C44.3
964,9597/3,218,C44.3
1238,9709/1,218,C44.3
1240,9718/1,219,C44.4
998,9700/3,219,C44.4
1003,9709/3,219,C44.4
1008,9718/3,219,C44.4
1241,9725/1,219,C44.4
1013,9726/3,219,C44.4
964,9597/3,219,C44.4
1238,9709/1,219,C44.4
1240,9718/1,220,C44.5
998,9700/3,220,C44.5
1003,9709/3,220,C44.5
1008,9718/3,220,C44.5
1241,9725/1,220,C44.5
1013,9726/3,220,C44.5
964,9597/3,220,C44.5
1238,9709/1,220,C44.5
1240,9718/1,221,C44.6
998,9700/3,221,C44.6
1003,9709/3,221,C44.6
1008,9718/3,221,C44.6
1241,9725/1,221,C44.6
1013,9726/3,221,C44.6
964,9597/3,221,C44.6
1238,9709/1,221,C44.6
1240,9718/1,222,C44.7
998,9700/3,222,C44.7
1003,9709/3,222,C44.7
1008,9718/3,222,C44.7
1241,9725/1,222,C44.7
1013,9726/3,222,C44.7
964,9597/3,222,C44.7
1238,9709/1,222,C44.7
1240,9718/1,223,C44.8
998,9700/3,223,C44.8
1003,9709/3,223,C44.8
1008,9718/3,223,C44.8
1241,9725/1,223,C44.8
1013,9726/3,223,C44.8
964,9597/3,223,C44.8
1238,9709/1,223,C44.8
1240,9718/1,224,C44.9
998,9700/3,224,C44.9
1003,9709/3,224,C44.9
1008,9718/3,224,C44.9
1241,9725/1,224,C44.9
1013,9726/3,224,C44.9
964,9597/3,224,C44.9
1238,9709/1,224,C44.9
497,8741/2,154,C30.0
498,8741/3,154,C30.0
501,8743/3,154,C30.0
503,8745/3,154,C30.0
497,8741/2,312,C63.2
498,8741/3,312,C63.2
501,8743/3,312,C63.2
503,8745/3,312,C63.2
497,8741/2,298,C60.0
498,8741/3,298,C60.0
501,8743/3,298,C60.0
503,8745/3,298,C60.0
497,8741/2,299,C60.1
498,8741/3,299,C60.1
501,8743/3,299,C60.1
503,8745/3,299,C60.1
497,8741/2,300,C60.2
498,8741/3,300,C60.2
501,8743/3,300,C60.2
503,8745/3,300,C60.2
497,8741/2,301,C60.8
498,8741/3,301,C60.8
501,8743/3,301,C60.8
503,8745/3,301,C60.8
497,8741/2,302,C60.9
498,8741/3,302,C60.9
501,8743/3,302,C60.9
503,8745/3,302,C60.9
497,8741/2,262,C51.0
498,8741/3,262,C51.0
501,8743/3,262,C51.0
503,8745/3,262,C51.0
497,8741/2,263,C51.1
498,8741/3,263,C51.1
501,8743/3,263,C51.1
503,8745/3,263,C51.1
497,8741/2,264,C51.2
498,8741/3,264,C51.2
501,8743/3,264,C51.2
503,8745/3,264,C51.2
497,8741/2,265,C51.8
498,8741/3,265,C51.8
501,8743/3,265,C51.8
503,8745/3,265,C51.8
497,8741/2,266,C51.9
498,8741/3,266,C51.9
501,8743/3,266,C51.9
503,8745/3,266,C51.9
497,8741/2,215,C44.0
498,8741/3,215,C44.0
501,8743/3,215,C44.0
503,8745/3,215,C44.0
497,8741/2,216,C44.1
498,8741/3,216,C44.1
501,8743/3,216,C44.1
503,8745/3,216,C44.1
497,8741/2,217,C44.2
498,8741/3,217,C44.2
501,8743/3,217,C44.2
503,8745/3,217,C44.2
497,8741/2,218,C44.3
498,8741/3,218,C44.3
501,8743/3,218,C44.3
503,8745/3,218,C44.3
497,8741/2,219,C44.4
498,8741/3,219,C44.4
501,8743/3,219,C44.4
503,8745/3,219,C44.4
497,8741/2,220,C44.5
498,8741/3,220,C44.5
501,8743/3,220,C44.5
503,8745/3,220,C44.5
497,8741/2,221,C44.6
498,8741/3,221,C44.6
501,8743/3,221,C44.6
503,8745/3,221,C44.6
497,8741/2,222,C44.7
498,8741/3,222,C44.7
501,8743/3,222,C44.7
503,8745/3,222,C44.7
497,8741/2,223,C44.8
498,8741/3,223,C44.8
501,8743/3,223,C44.8
503,8745/3,223,C44.8
497,8741/2,224,C44.9
498,8741/3,224,C44.9
501,8743/3,224,C44.9
503,8745/3,224,C44.9
497,8741/2,341,C69.0
498,8741/3,341,C69.0
501,8743/3,341,C69.0
503,8745/3,341,C69.0
516,8772/3,154,C30.0
514,8771/3,154,C30.0
512,8770/3,154,C30.0
516,8772/3,312,C63.2
514,8771/3,312,C63.2
512,8770/3,312,C63.2
516,8772/3,298,C60.0
514,8771/3,298,C60.0
512,8770/3,298,C60.0
516,8772/3,299,C60.1
514,8771/3,299,C60.1
512,8770/3,299,C60.1
516,8772/3,300,C60.2
514,8771/3,300,C60.2
512,8770/3,300,C60.2
516,8772/3,301,C60.8
514,8771/3,301,C60.8
512,8770/3,301,C60.8
516,8772/3,302,C60.9
514,8771/3,302,C60.9
512,8770/3,302,C60.9
516,8772/3,262,C51.0
514,8771/3,262,C51.0
512,8770/3,262,C51.0
516,8772/3,263,C51.1
514,8771/3,263,C51.1
512,8770/3,263,C51.1
516,8772/3,264,C51.2
514,8771/3,264,C51.2
512,8770/3,264,C51.2
516,8772/3,265,C51.8
514,8771/3,265,C51.8
512,8770/3,265,C51.8
516,8772/3,266,C51.9
514,8771/3,266,C51.9
512,8770/3,266,C51.9
516,8772/3,215,C44.0
514,8771/3,215,C44.0
512,8770/3,215,C44.0
516,8772/3,216,C44.1
514,8771/3,216,C44.1
512,8770/3,216,C44.1
516,8772/3,217,C44.2
514,8771/3,217,C44.2
512,8770/3,217,C44.2
516,8772/3,218,C44.3
514,8771/3,218,C44.3
512,8770/3,218,C44.3
516,8772/3,219,C44.4
514,8771/3,219,C44.4
512,8770/3,219,C44.4
516,8772/3,220,C44.5
514,8771/3,220,C44.5
512,8770/3,220,C44.5
516,8772/3,221,C44.6
514,8771/3,221,C44.6
512,8770/3,221,C44.6
516,8772/3,222,C44.7
514,8771/3,222,C44.7
512,8770/3,222,C44.7
516,8772/3,223,C44.8
514,8771/3,223,C44.8
512,8770/3,223,C44.8
516,8772/3,224,C44.9
514,8771/3,224,C44.9
512,8770/3,224,C44.9
516,8772/3,341,C69.0
514,8771/3,341,C69.0
512,8770/3,341,C69.0
516,8772/3,409,C80.9
514,8771/3,409,C80.9
512,8770/3,409,C80.9
190,8247/3,154,C30.0
190,8247/3,312,C63.2
190,8247/3,298,C60.0
190,8247/3,299,C60.1
190,8247/3,300,C60.2
190,8247/3,301,C60.8
190,8247/3,302,C60.9
190,8247/3,262,C51.0
190,8247/3,263,C51.1
190,8247/3,264,C51.2
190,8247/3,265,C51.8
190,8247/3,266,C51.9
190,8247/3,215,C44.0
190,8247/3,216,C44.1
190,8247/3,217,C44.2
190,8247/3,218,C44.3
190,8247/3,219,C44.4
190,8247/3,220,C44.5
190,8247/3,221,C44.6
190,8247/3,222,C44.7
190,8247/3,223,C44.8
190,8247/3,224,C44.9
190,8247/3,409,C80.9
194,8250/3,173,C34.0
199,8254/3,173,C34.0
198,8253/3,173,C34.0
1152,8253/2,173,C34.0
197,8252/3,173,C34.0
196,8251/3,173,C34.0
194,8250/3,174,C34.1
199,8254/3,174,C34.1
198,8253/3,174,C34.1
1152,8253/2,174,C34.1
197,8252/3,174,C34.1
196,8251/3,174,C34.1
194,8250/3,175,C34.2
199,8254/3,175,C34.2
198,8253/3,175,C34.2
1152,8253/2,175,C34.2
197,8252/3,175,C34.2
196,8251/3,175,C34.2
194,8250/3,176,C34.3
199,8254/3,176,C34.3
198,8253/3,176,C34.3
1152,8253/2,176,C34.3
197,8252/3,176,C34.3
196,8251/3,176,C34.3
194,8250/3,177,C34.8
199,8254/3,177,C34.8
198,8253/3,177,C34.8
1152,8253/2,177,C34.8
197,8252/3,177,C34.8
196,8251/3,177,C34.8
194,8250/3,178,C34.9
199,8254/3,178,C34.9
198,8253/3,178,C34.9
1152,8253/2,178,C34.9
197,8252/3,178,C34.9
196,8251/3,178,C34.9
649,8973/3,173,C34.0
648,8972/3,173,C34.0
649,8973/3,174,C34.1
648,8972/3,174,C34.1
649,8973/3,175,C34.2
648,8972/3,175,C34.2
649,8973/3,176,C34.3
648,8972/3,176,C34.3
649,8973/3,177,C34.8
648,8972/3,177,C34.8
649,8973/3,178,C34.9
648,8972/3,178,C34.9
412,8582/3,180,C37.9
419,8586/3,180,C37.9
418,8585/3,180,C37.9
416,8584/3,180,C37.9
414,8583/3,180,C37.9
408,8580/3,180,C37.9
410,8581/3,180,C37.9
986,9679/3,180,C37.9
986,9679/3,183,C38.1
986,9679/3,185,C38.3
986,9679/3,401,C77.1
948,9560/3,409,C80.9
948,9560/3,355,C71.0
948,9560/3,356,C71.1
948,9560/3,357,C71.2
948,9560/3,358,C71.3
948,9560/3,359,C71.4
948,9560/3,360,C71.5
948,9560/3,361,C71.6
948,9560/3,362,C71.7
948,9560/3,363,C71.8
948,9560/3,364,C71.9
948,9560/3,366,C72.0
948,9560/3,367,C72.1
948,9560/3,368,C72.2
948,9560/3,369,C72.3
948,9560/3,370,C72.4
948,9560/3,371,C72.5
948,9560/3,372,C72.8
948,9560/3,373,C72.9
948,9560/3,236,C48.0
948,9560/3,226,C47.0
948,9560/3,227,C47.1
948,9560/3,228,C47.2
948,9560/3,229,C47.3
948,9560/3,230,C47.4
948,9560/3,231,C47.5
948,9560/3,232,C47.6
948,9560/3,233,C47.8
948,9560/3,234,C47.9
948,9560/3,182,C38.0
948,9560/3,183,C38.1
948,9560/3,184,C38.2
948,9560/3,185,C38.3
948,9560/3,186,C38.4
948,9560/3,187,C38.8
985,9678/3,182,C38.0
985,9678/3,186,C38.4
985,9678/3,237,C48.1
985,9678/3,238,C48.2
1210,9052/1,182,C38.0
691,9051/3,182,C38.0
693,9052/3,182,C38.0
694,9053/3,182,C38.0
689,9050/3,182,C38.0
1210,9052/1,186,C38.4
691,9051/3,186,C38.4
693,9052/3,186,C38.4
694,9053/3,186,C38.4
689,9050/3,186,C38.4
1210,9052/1,237,C48.1
691,9051/3,237,C48.1
693,9052/3,237,C48.1
694,9053/3,237,C48.1
689,9050/3,237,C48.1
1210,9052/1,238,C48.2
691,9051/3,238,C48.2
693,9052/3,238,C48.2
694,9053/3,238,C48.2
689,9050/3,238,C48.2
1210,9052/1,313,C63.7
691,9051/3,313,C63.7
693,9052/3,313,C63.7
694,9053/3,313,C63.7
689,9050/3,313,C63.7
1210,9052/1,409,C80.9
691,9051/3,409,C80.9
693,9052/3,409,C80.9
694,9053/3,409,C80.9
689,9050/3,409,C80.9
899,9490/3,409,C80.9
903,9500/3,409,C80.9
908,9503/3,409,C80.9
899,9490/3,387,C75.5
903,9500/3,387,C75.5
908,9503/3,387,C75.5
899,9490/3,379,C74.1
903,9500/3,379,C74.1
908,9503/3,379,C74.1
899,9490/3,355,C71.0
903,9500/3,355,C71.0
908,9503/3,355,C71.0
899,9490/3,356,C71.1
903,9500/3,356,C71.1
908,9503/3,356,C71.1
899,9490/3,357,C71.2
903,9500/3,357,C71.2
908,9503/3,357,C71.2
899,9490/3,358,C71.3
903,9500/3,358,C71.3
908,9503/3,358,C71.3
899,9490/3,359,C71.4
903,9500/3,359,C71.4
908,9503/3,359,C71.4
899,9490/3,360,C71.5
903,9500/3,360,C71.5
908,9503/3,360,C71.5
899,9490/3,361,C71.6
903,9500/3,361,C71.6
908,9503/3,361,C71.6
899,9490/3,362,C71.7
903,9500/3,362,C71.7
908,9503/3,362,C71.7
899,9490/3,363,C71.8
903,9500/3,363,C71.8
908,9503/3,363,C71.8
899,9490/3,364,C71.9
903,9500/3,364,C71.9
908,9503/3,364,C71.9
899,9490/3,366,C72.0
903,9500/3,366,C72.0
908,9503/3,366,C72.0
899,9490/3,367,C72.1
903,9500/3,367,C72.1
908,9503/3,367,C72.1
899,9490/3,368,C72.2
903,9500/3,368,C72.2
908,9503/3,368,C72.2
899,9490/3,369,C72.3
903,9500/3,369,C72.3
908,9503/3,369,C72.3
899,9490/3,370,C72.4
903,9500/3,370,C72.4
908,9503/3,370,C72.4
899,9490/3,371,C72.5
903,9500/3,371,C72.5
908,9503/3,371,C72.5
899,9490/3,372,C72.8
903,9500/3,372,C72.8
908,9503/3,372,C72.8
899,9490/3,373,C72.9
903,9500/3,373,C72.9
908,9503/3,373,C72.9
899,9490/3,236,C48.0
903,9500/3,236,C48.0
908,9503/3,236,C48.0
899,9490/3,226,C47.0
903,9500/3,226,C47.0
908,9503/3,226,C47.0
899,9490/3,227,C47.1
903,9500/3,227,C47.1
908,9503/3,227,C47.1
899,9490/3,228,C47.2
903,9500/3,228,C47.2
908,9503/3,228,C47.2
899,9490/3,229,C47.3
903,9500/3,229,C47.3
908,9503/3,229,C47.3
899,9490/3,230,C47.4
903,9500/3,230,C47.4
908,9503/3,230,C47.4
899,9490/3,231,C47.5
903,9500/3,231,C47.5
908,9503/3,231,C47.5
899,9490/3,232,C47.6
903,9500/3,232,C47.6
908,9503/3,232,C47.6
899,9490/3,233,C47.8
903,9500/3,233,C47.8
908,9503/3,233,C47.8
899,9490/3,234,C47.9
903,9500/3,234,C47.9
908,9503/3,234,C47.9
899,9490/3,183,C38.1
903,9500/3,183,C38.1
908,9503/3,183,C38.1
899,9490/3,184,C38.2
903,9500/3,184,C38.2
908,9503/3,184,C38.2
899,9490/3,185,C38.3
903,9500/3,185,C38.3
908,9503/3,185,C38.3
706,9070/3,183,C38.1
713,9081/3,183,C38.1
726,9101/3,183,C38.1
707,9071/3,183,C38.1
715,9083/3,183,C38.1
718,9085/3,183,C38.1
712,9080/3,183,C38.1
727,9102/3,183,C38.1
708,9072/3,183,C38.1
709,9073/1,183,C38.1
714,9082/3,183,C38.1
717,9084/3,183,C38.1
706,9070/3,184,C38.2
713,9081/3,184,C38.2
726,9101/3,184,C38.2
707,9071/3,184,C38.2
715,9083/3,184,C38.2
718,9085/3,184,C38.2
712,9080/3,184,C38.2
727,9102/3,184,C38.2
708,9072/3,184,C38.2
709,9073/1,184,C38.2
714,9082/3,184,C38.2
717,9084/3,184,C38.2
706,9070/3,185,C38.3
713,9081/3,185,C38.3
726,9101/3,185,C38.3
707,9071/3,185,C38.3
715,9083/3,185,C38.3
718,9085/3,185,C38.3
712,9080/3,185,C38.3
727,9102/3,185,C38.3
708,9072/3,185,C38.3
709,9073/1,185,C38.3
714,9082/3,185,C38.3
717,9084/3,185,C38.3
706,9070/3,236,C48.0
713,9081/3,236,C48.0
726,9101/3,236,C48.0
707,9071/3,236,C48.0
715,9083/3,236,C48.0
718,9085/3,236,C48.0
712,9080/3,236,C48.0
727,9102/3,236,C48.0
708,9072/3,236,C48.0
709,9073/1,236,C48.0
714,9082/3,236,C48.0
717,9084/3,236,C48.0
706,9070/3,246,C49.5
713,9081/3,246,C49.5
726,9101/3,246,C49.5
707,9071/3,246,C49.5
715,9083/3,246,C49.5
718,9085/3,246,C49.5
712,9080/3,246,C49.5
727,9102/3,246,C49.5
708,9072/3,246,C49.5
709,9073/1,246,C49.5
714,9082/3,246,C49.5
717,9084/3,246,C49.5
706,9070/3,284,C56.9
713,9081/3,284,C56.9
726,9101/3,284,C56.9
707,9071/3,284,C56.9
715,9083/3,284,C56.9
718,9085/3,284,C56.9
712,9080/3,284,C56.9
727,9102/3,284,C56.9
708,9072/3,284,C56.9
709,9073/1,284,C56.9
714,9082/3,284,C56.9
717,9084/3,284,C56.9
706,9070/3,306,C62.0
713,9081/3,306,C62.0
726,9101/3,306,C62.0
707,9071/3,306,C62.0
715,9083/3,306,C62.0
718,9085/3,306,C62.0
712,9080/3,306,C62.0
727,9102/3,306,C62.0
708,9072/3,306,C62.0
709,9073/1,306,C62.0
714,9082/3,306,C62.0
717,9084/3,306,C62.0
706,9070/3,307,C62.1
713,9081/3,307,C62.1
726,9101/3,307,C62.1
707,9071/3,307,C62.1
715,9083/3,307,C62.1
718,9085/3,307,C62.1
712,9080/3,307,C62.1
727,9102/3,307,C62.1
708,9072/3,307,C62.1
709,9073/1,307,C62.1
714,9082/3,307,C62.1
717,9084/3,307,C62.1
706,9070/3,308,C62.9
713,9081/3,308,C62.9
726,9101/3,308,C62.9
707,9071/3,308,C62.9
715,9083/3,308,C62.9
718,9085/3,308,C62.9
712,9080/3,308,C62.9
727,9102/3,308,C62.9
708,9072/3,308,C62.9
709,9073/1,308,C62.9
714,9082/3,308,C62.9
717,9084/3,308,C62.9
706,9070/3,355,C71.0
713,9081/3,355,C71.0
726,9101/3,355,C71.0
707,9071/3,355,C71.0
715,9083/3,355,C71.0
718,9085/3,355,C71.0
712,9080/3,355,C71.0
727,9102/3,355,C71.0
708,9072/3,355,C71.0
709,9073/1,355,C71.0
714,9082/3,355,C71.0
717,9084/3,355,C71.0
706,9070/3,356,C71.1
713,9081/3,356,C71.1
726,9101/3,356,C71.1
707,9071/3,356,C71.1
715,9083/3,356,C71.1
718,9085/3,356,C71.1
712,9080/3,356,C71.1
727,9102/3,356,C71.1
708,9072/3,356,C71.1
709,9073/1,356,C71.1
714,9082/3,356,C71.1
717,9084/3,356,C71.1
706,9070/3,357,C71.2
713,9081/3,357,C71.2
726,9101/3,357,C71.2
707,9071/3,357,C71.2
715,9083/3,357,C71.2
718,9085/3,357,C71.2
712,9080/3,357,C71.2
727,9102/3,357,C71.2
708,9072/3,357,C71.2
709,9073/1,357,C71.2
714,9082/3,357,C71.2
717,9084/3,357,C71.2
706,9070/3,358,C71.3
713,9081/3,358,C71.3
726,9101/3,358,C71.3
707,9071/3,358,C71.3
715,9083/3,358,C71.3
718,9085/3,358,C71.3
712,9080/3,358,C71.3
727,9102/3,358,C71.3
708,9072/3,358,C71.3
709,9073/1,358,C71.3
714,9082/3,358,C71.3
717,9084/3,358,C71.3
706,9070/3,359,C71.4
713,9081/3,359,C71.4
726,9101/3,359,C71.4
707,9071/3,359,C71.4
715,9083/3,359,C71.4
718,9085/3,359,C71.4
712,9080/3,359,C71.4
727,9102/3,359,C71.4
708,9072/3,359,C71.4
709,9073/1,359,C71.4
714,9082/3,359,C71.4
717,9084/3,359,C71.4
706,9070/3,360,C71.5
713,9081/3,360,C71.5
726,9101/3,360,C71.5
707,9071/3,360,C71.5
715,9083/3,360,C71.5
718,9085/3,360,C71.5
712,9080/3,360,C71.5
727,9102/3,360,C71.5
708,9072/3,360,C71.5
709,9073/1,360,C71.5
714,9082/3,360,C71.5
717,9084/3,360,C71.5
706,9070/3,361,C71.6
713,9081/3,361,C71.6
726,9101/3,361,C71.6
707,9071/3,361,C71.6
715,9083/3,361,C71.6
718,9085/3,361,C71.6
712,9080/3,361,C71.6
727,9102/3,361,C71.6
708,9072/3,361,C71.6
709,9073/1,361,C71.6
714,9082/3,361,C71.6
717,9084/3,361,C71.6
706,9070/3,362,C71.7
713,9081/3,362,C71.7
726,9101/3,362,C71.7
707,9071/3,362,C71.7
715,9083/3,362,C71.7
718,9085/3,362,C71.7
712,9080/3,362,C71.7
727,9102/3,362,C71.7
708,9072/3,362,C71.7
709,9073/1,362,C71.7
714,9082/3,362,C71.7
717,9084/3,362,C71.7
706,9070/3,363,C71.8
713,9081/3,363,C71.8
726,9101/3,363,C71.8
707,9071/3,363,C71.8
715,9083/3,363,C71.8
718,9085/3,363,C71.8
712,9080/3,363,C71.8
727,9102/3,363,C71.8
708,9072/3,363,C71.8
709,9073/1,363,C71.8
714,9082/3,363,C71.8
717,9084/3,363,C71.8
706,9070/3,364,C71.9
713,9081/3,364,C71.9
726,9101/3,364,C71.9
707,9071/3,364,C71.9
715,9083/3,364,C71.9
718,9085/3,364,C71.9
712,9080/3,364,C71.9
727,9102/3,364,C71.9
708,9072/3,364,C71.9
709,9073/1,364,C71.9
714,9082/3,364,C71.9
717,9084/3,364,C71.9
706,9070/3,366,C72.0
713,9081/3,366,C72.0
726,9101/3,366,C72.0
707,9071/3,366,C72.0
715,9083/3,366,C72.0
718,9085/3,366,C72.0
712,9080/3,366,C72.0
727,9102/3,366,C72.0
708,9072/3,366,C72.0
709,9073/1,366,C72.0
714,9082/3,366,C72.0
717,9084/3,366,C72.0
706,9070/3,367,C72.1
713,9081/3,367,C72.1
726,9101/3,367,C72.1
707,9071/3,367,C72.1
715,9083/3,367,C72.1
718,9085/3,367,C72.1
712,9080/3,367,C72.1
727,9102/3,367,C72.1
708,9072/3,367,C72.1
709,9073/1,367,C72.1
714,9082/3,367,C72.1
717,9084/3,367,C72.1
706,9070/3,368,C72.2
713,9081/3,368,C72.2
726,9101/3,368,C72.2
707,9071/3,368,C72.2
715,9083/3,368,C72.2
718,9085/3,368,C72.2
712,9080/3,368,C72.2
727,9102/3,368,C72.2
708,9072/3,368,C72.2
709,9073/1,368,C72.2
714,9082/3,368,C72.2
717,9084/3,368,C72.2
706,9070/3,369,C72.3
713,9081/3,369,C72.3
726,9101/3,369,C72.3
707,9071/3,369,C72.3
715,9083/3,369,C72.3
718,9085/3,369,C72.3
712,9080/3,369,C72.3
727,9102/3,369,C72.3
708,9072/3,369,C72.3
709,9073/1,369,C72.3
714,9082/3,369,C72.3
717,9084/3,369,C72.3
706,9070/3,370,C72.4
713,9081/3,370,C72.4
726,9101/3,370,C72.4
707,9071/3,370,C72.4
715,9083/3,370,C72.4
718,9085/3,370,C72.4
712,9080/3,370,C72.4
727,9102/3,370,C72.4
708,9072/3,370,C72.4
709,9073/1,370,C72.4
714,9082/3,370,C72.4
717,9084/3,370,C72.4
706,9070/3,371,C72.5
713,9081/3,371,C72.5
726,9101/3,371,C72.5
707,9071/3,371,C72.5
715,9083/3,371,C72.5
718,9085/3,371,C72.5
712,9080/3,371,C72.5
727,9102/3,371,C72.5
708,9072/3,371,C72.5
709,9073/1,371,C72.5
714,9082/3,371,C72.5
717,9084/3,371,C72.5
706,9070/3,372,C72.8
713,9081/3,372,C72.8
726,9101/3,372,C72.8
707,9071/3,372,C72.8
715,9083/3,372,C72.8
718,9085/3,372,C72.8
712,9080/3,372,C72.8
727,9102/3,372,C72.8
708,9072/3,372,C72.8
709,9073/1,372,C72.8
714,9082/3,372,C72.8
717,9084/3,372,C72.8
706,9070/3,373,C72.9
713,9081/3,373,C72.9
726,9101/3,373,C72.9
707,9071/3,373,C72.9
715,9083/3,373,C72.9
718,9085/3,373,C72.9
712,9080/3,373,C72.9
727,9102/3,373,C72.9
708,9072/3,373,C72.9
709,9073/1,373,C72.9
714,9082/3,373,C72.9
717,9084/3,373,C72.9
706,9070/3,383,C75.1
713,9081/3,383,C75.1
726,9101/3,383,C75.1
707,9071/3,383,C75.1
715,9083/3,383,C75.1
718,9085/3,383,C75.1
712,9080/3,383,C75.1
727,9102/3,383,C75.1
708,9072/3,383,C75.1
709,9073/1,383,C75.1
714,9082/3,383,C75.1
717,9084/3,383,C75.1
706,9070/3,385,C75.3
713,9081/3,385,C75.3
726,9101/3,385,C75.3
707,9071/3,385,C75.3
715,9083/3,385,C75.3
718,9085/3,385,C75.3
712,9080/3,385,C75.3
727,9102/3,385,C75.3
708,9072/3,385,C75.3
709,9073/1,385,C75.3
714,9082/3,385,C75.3
717,9084/3,385,C75.3
706,9070/3,409,C80.9
713,9081/3,409,C80.9
726,9101/3,409,C80.9
707,9071/3,409,C80.9
715,9083/3,409,C80.9
718,9085/3,409,C80.9
712,9080/3,409,C80.9
727,9102/3,409,C80.9
708,9072/3,409,C80.9
709,9073/1,409,C80.9
714,9082/3,409,C80.9
717,9084/3,409,C80.9
705,9065/3,383,C75.1
704,9064/3,383,C75.1
703,9064/2,383,C75.1
705,9065/3,385,C75.3
704,9064/3,385,C75.3
703,9064/2,385,C75.3
705,9065/3,409,C80.9
704,9064/3,409,C80.9
703,9064/2,409,C80.9
705,9065/3,355,C71.0
704,9064/3,355,C71.0
703,9064/2,355,C71.0
705,9065/3,356,C71.1
704,9064/3,356,C71.1
703,9064/2,356,C71.1
705,9065/3,357,C71.2
704,9064/3,357,C71.2
703,9064/2,357,C71.2
705,9065/3,358,C71.3
704,9064/3,358,C71.3
703,9064/2,358,C71.3
705,9065/3,359,C71.4
704,9064/3,359,C71.4
703,9064/2,359,C71.4
705,9065/3,360,C71.5
704,9064/3,360,C71.5
703,9064/2,360,C71.5
705,9065/3,361,C71.6
704,9064/3,361,C71.6
703,9064/2,361,C71.6
705,9065/3,362,C71.7
704,9064/3,362,C71.7
703,9064/2,362,C71.7
705,9065/3,363,C71.8
704,9064/3,363,C71.8
703,9064/2,363,C71.8
705,9065/3,364,C71.9
704,9064/3,364,C71.9
703,9064/2,364,C71.9
705,9065/3,306,C62.0
704,9064/3,306,C62.0
703,9064/2,306,C62.0
705,9065/3,307,C62.1
704,9064/3,307,C62.1
703,9064/2,307,C62.1
705,9065/3,308,C62.9
704,9064/3,308,C62.9
703,9064/2,308,C62.9
705,9065/3,284,C56.9
704,9064/3,284,C56.9
703,9064/2,284,C56.9
705,9065/3,183,C38.1
704,9064/3,183,C38.1
703,9064/2,183,C38.1
705,9065/3,184,C38.2
704,9064/3,184,C38.2
703,9064/2,184,C38.2
705,9065/3,185,C38.3
704,9064/3,185,C38.3
703,9064/2,185,C38.3
705,9065/3,236,C48.0
704,9064/3,236,C48.0
703,9064/2,236,C48.0
705,9065/3,246,C49.5
704,9064/3,246,C49.5
703,9064/2,246,C49.5
699,9060/3,383,C75.1
699,9060/3,385,C75.3
699,9060/3,355,C71.0
699,9060/3,356,C71.1
699,9060/3,357,C71.2
699,9060/3,358,C71.3
699,9060/3,359,C71.4
699,9060/3,360,C71.5
699,9060/3,361,C71.6
699,9060/3,362,C71.7
699,9060/3,363,C71.8
699,9060/3,364,C71.9
699,9060/3,284,C56.9
699,9060/3,183,C38.1
699,9060/3,184,C38.2
699,9060/3,185,C38.3
699,9060/3,236,C48.0
723,9100/0,183,C38.1
724,9100/1,183,C38.1
725,9100/3,183,C38.1
723,9100/0,184,C38.2
724,9100/1,184,C38.2
725,9100/3,184,C38.2
723,9100/0,185,C38.3
724,9100/1,185,C38.3
725,9100/3,185,C38.3
723,9100/0,236,C48.0
724,9100/1,236,C48.0
725,9100/3,236,C48.0
723,9100/0,284,C56.9
724,9100/1,284,C56.9
725,9100/3,284,C56.9
723,9100/0,286,C57.0
724,9100/1,286,C57.0
725,9100/3,286,C57.0
723,9100/0,287,C57.1
724,9100/1,287,C57.1
725,9100/3,287,C57.1
723,9100/0,288,C57.2
724,9100/1,288,C57.2
725,9100/3,288,C57.2
723,9100/0,289,C57.3
724,9100/1,289,C57.3
725,9100/3,289,C57.3
723,9100/0,290,C57.4
724,9100/1,290,C57.4
725,9100/3,290,C57.4
723,9100/0,291,C57.7
724,9100/1,291,C57.7
725,9100/3,291,C57.7
723,9100/0,292,C57.8
724,9100/1,292,C57.8
725,9100/3,292,C57.8
723,9100/0,293,C57.9
724,9100/1,293,C57.9
725,9100/3,293,C57.9
723,9100/0,295,C58.9
724,9100/1,295,C58.9
725,9100/3,295,C58.9
723,9100/0,306,C62.0
724,9100/1,306,C62.0
725,9100/3,306,C62.0
723,9100/0,307,C62.1
724,9100/1,307,C62.1
725,9100/3,307,C62.1
723,9100/0,308,C62.9
724,9100/1,308,C62.9
725,9100/3,308,C62.9
723,9100/0,409,C80.9
724,9100/1,409,C80.9
725,9100/3,409,C80.9
700,9061/3,183,C38.1
702,9063/3,183,C38.1
701,9062/3,183,C38.1
699,9060/3,183,C38.1
700,9061/3,184,C38.2
702,9063/3,184,C38.2
701,9062/3,184,C38.2
699,9060/3,184,C38.2
